Unnamed: 0,year,month,town,flat_type,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,district,range_numeric
43575,1993,4,BUKIT PANJANG,4 ROOM,04 TO 06,84.0,SIMPLIFIED,1988,94,50000.0,West,5.0
43576,1993,4,BUKIT PANJANG,4 ROOM,10 TO 12,84.0,SIMPLIFIED,1988,94,62000.0,West,11.0
43577,1993,4,BUKIT PANJANG,5 ROOM,04 TO 06,122.0,IMPROVED,1988,94,190000.0,West,5.0
43578,1993,4,BUKIT PANJANG,5 ROOM,10 TO 12,122.0,IMPROVED,1988,94,110000.0,West,11.0
44655,1993,5,BUKIT PANJANG,3 ROOM,10 TO 12,73.0,MODEL A,1988,94,82500.0,West,11.0
44656,1993,5,BUKIT PANJANG,3 ROOM,01 TO 03,73.0,MODEL A,1988,94,43000.0,West,2.0
44657,1993,5,BUKIT PANJANG,3 ROOM,04 TO 06,73.0,MODEL A,1988,94,70000.0,West,5.0
44658,1993,5,BUKIT PANJANG,4 ROOM,07 TO 09,103.0,MODEL A,1988,94,120000.0,West,8.0
44659,1993,5,BUKIT PANJANG,4 ROOM,07 TO 09,103.0,MODEL A,1989,95,120000.0,West,8.0
44660,1993,5,BUKIT PANJANG,4 ROOM,10 TO 12,84.0,SIMPLIFIED,1987,93,68000.0,West,11.0
44661,1993,5,BUKIT PANJANG,4 ROOM,07 TO 09,84.0,SIMPLIFIED,1988,94,105000.0,West,8.0
44662,1993,5,BUKIT PANJANG,4 ROOM,01 TO 03,85.0,SIMPLIFIED,1989,95,91000.0,West,2.0
44663,1993,5,BUKIT PANJANG,4 ROOM,07 TO 09,84.0,SIMPLIFIED,1988,94,106000.0,West,8.0
44664,1993,5,BUKIT PANJANG,4 ROOM,10 TO 12,84.0,SIMPLIFIED,1989,95,85000.0,West,11.0
44665,1993,5,BUKIT PANJANG,5 ROOM,01 TO 03,121.0,IMPROVED,1988,94,109000.0,West,2.0
44666,1993,5,BUKIT PANJANG,5 ROOM,07 TO 09,122.0,IMPROVED,1988,94,165000.0,West,8.0
44667,1993,5,BUKIT PANJANG,5 ROOM,01 TO 03,121.0,IMPROVED,1988,94,152000.0,West,2.0
44668,1993,5,BUKIT PANJANG,5 ROOM,04 TO 06,122.0,IMPROVED,1988,94,120000.0,West,5.0
44669,1993,5,BUKIT PANJANG,EXECUTIVE,07 TO 09,145.0,APARTMENT,1988,94,278000.0,West,8.0
44670,1993,5,BUKIT PANJANG,EXECUTIVE,04 TO 06,155.0,MAISONETTE,1988,94,285000.0,West,5.0
44671,1993,5,BUKIT PANJANG,EXECUTIVE,10 TO 12,155.0,MAISONETTE,1988,94,290000.0,West,11.0
