new_date,flat_type,district,range_numeric,floor_area_sqm,lease_commence_date,resale_price
2019-04-01,1 ROOM,Central,11.0,31.0,1975,173268.0
2019-06-01,1 ROOM,Central,5.0,31.0,1975,180000.0
2019-06-01,1 ROOM,Central,8.0,31.0,1975,183000.0
2019-06-01,1 ROOM,Central,11.0,31.0,1975,187000.0
2019-10-01,1 ROOM,Central,5.0,31.0,1975,165000.0
2020-03-01,1 ROOM,Central,11.0,31.0,1975,157000.0
2020-04-01,1 ROOM,Central,2.0,31.0,1975,160000.0
2020-04-01,1 ROOM,Central,2.0,31.0,1975,165000.0
2020-06-01,1 ROOM,Central,11.0,31.0,1975,165000.0
2020-07-01,1 ROOM,Central,2.0,31.0,1975,205000.0
2020-07-01,1 ROOM,Central,5.0,31.0,1975,180000.0
2020-07-01,1 ROOM,Central,8.0,31.0,1975,168000.0
2020-07-01,1 ROOM,Central,11.0,31.0,1975,205000.0
2020-12-01,1 ROOM,Central,11.0,31.0,1975,180000.0
2020-12-01,1 ROOM,Central,5.0,31.0,1975,215000.0
2021-01-01,1 ROOM,Central,5.0,31.0,1975,182000.0
2021-03-01,1 ROOM,Central,5.0,31.0,1975,180000.0
2021-03-01,1 ROOM,Central,8.0,31.0,1975,205000.0
2021-04-01,1 ROOM,Central,2.0,31.0,1975,190000.0
2021-04-01,1 ROOM,Central,11.0,31.0,1975,198000.0
2021-04-01,1 ROOM,Central,8.0,31.0,1975,205000.0
2021-06-01,1 ROOM,Central,2.0,31.0,1975,190000.0
2021-07-01,1 ROOM,Central,8.0,31.0,1975,205000.0
2021-07-01,1 ROOM,Central,11.0,31.0,1975,220000.0
2022-04-01,1 ROOM,Central,5.0,31.0,1975,202000.0
2022-04-01,1 ROOM,Central,8.0,31.0,1975,228000.0
2022-06-01,1 ROOM,Central,8.0,31.0,1975,227000.0
2022-06-01,1 ROOM,Central,2.0,31.0,1975,230000.0
2022-07-01,1 ROOM,Central,2.0,31.0,1975,248000.0
2022-07-01,1 ROOM,Central,2.0,31.0,1975,230000.0
2022-07-01,1 ROOM,Central,11.0,31.0,1975,235000.0
2022-07-01,1 ROOM,Central,8.0,31.0,1975,240000.0
2022-12-01,1 ROOM,Central,5.0,31.0,1975,233888.0
2023-01-01,1 ROOM,Central,5.0,31.0,1975,235000.0
2023-04-01,1 ROOM,Central,2.0,31.0,1975,237000.0
2023-04-01,1 ROOM,Central,5.0,31.0,1975,240000.0
2023-06-01,1 ROOM,Central,2.0,31.0,1975,251000.0
2023-10-01,1 ROOM,Central,2.0,31.0,1975,243000.0
2023-10-01,1 ROOM,Central,5.0,31.0,1975,229000.0
2023-12-01,1 ROOM,Central,11.0,31.0,1975,258000.0
2024-04-01,1 ROOM,Central,2.0,31.0,1975,230000.0
2024-04-01,1 ROOM,Central,5.0,31.0,1975,230000.0
2024-04-01,1 ROOM,Central,8.0,31.0,1975,240000.0
2024-06-01,1 ROOM,Central,11.0,31.0,1975,242000.0
2024-07-01,1 ROOM,Central,2.0,31.0,1975,245000.0
2024-09-01,1 ROOM,Central,8.0,31.0,1975,255000.0
2024-10-01,1 ROOM,Central,5.0,31.0,1975,280000.0
2024-12-01,1 ROOM,Central,5.0,31.0,1975,247000.0
2024-12-01,1 ROOM,Central,8.0,31.0,1975,300000.0
2024-12-01,1 ROOM,Central,11.0,31.0,1975,268000.0
